age,monthly_income,credit_score,purchase_amount,bnpl_installments,app_usage_frequency,debt_to_income_ratio,employment_type_Self-Employed,employment_type_Student,employment_type_Unemployed,product_category_Electronics,product_category_Fashion,product_category_Home,product_category_Sports,location_Canada,location_Germany,location_India,location_UK,location_USA,default_probability,actual_default,custom_risk_segment
49,13160.84,391,5000.0,9,6.76,0.3799149598353904,False,False,True,False,True,False,False,False,False,False,True,False,0.573043104374825,1,Medium Risk
32,10238.46,354,4693.34,6,6.0,0.4584029238772237,False,False,True,True,False,False,False,True,False,False,False,False,0.5784689920161765,0,Medium Risk
40,9608.96,300,2114.95,3,4.56,0.2201018632609564,False,False,True,False,False,False,False,True,False,False,False,False,0.6073091972423543,0,High Risk
41,87404.39,683,5000.0,12,1.14,0.0572053646275661,True,False,False,True,False,False,False,False,False,False,False,False,0.21288206809549276,0,Low Risk
24,32122.0,375,5000.0,3,5.86,0.1556565593674117,True,False,False,False,True,False,False,False,True,False,False,False,0.6023826292631737,0,High Risk
19,15269.01,415,4162.9,9,3.23,0.2726371912782819,True,False,False,False,False,False,True,False,True,False,False,False,0.4171148322103694,1,Medium Risk
48,58389.14,643,5000.0,12,5.4,0.0856323624564431,False,False,False,True,False,False,False,False,True,False,False,False,0.07930324581730339,0,Low Risk
22,35351.11,398,5000.0,3,7.3,0.1414382744983113,True,False,False,False,False,False,False,False,False,False,True,False,0.5786796539815177,1,Medium Risk
23,9170.9,307,3563.27,9,6.24,0.3885409283712613,False,False,True,False,False,True,False,False,False,False,True,False,0.6186468734069779,1,High Risk
32,19692.35,322,2452.58,6,7.03,0.1245448105482586,False,True,False,False,False,False,True,False,False,False,False,False,0.5926099853102856,0,Medium Risk
42,31217.13,480,5000.0,12,7.42,0.1601684716051731,False,False,False,False,False,False,False,False,False,False,False,False,0.5806731405238726,1,Medium Risk
53,17205.07,346,5000.0,6,3.86,0.2906120114594128,False,True,False,False,True,False,False,False,True,False,False,False,0.598147699975994,0,Medium Risk
30,9334.16,367,5000.0,6,8.25,0.5356668409369456,False,True,False,True,False,False,False,False,False,True,False,False,0.5364961867490251,1,Medium Risk
53,17725.71,370,5000.0,3,8.59,0.2820761481486496,False,True,False,False,False,False,False,True,False,False,False,False,0.6367166723977473,0,High Risk
20,7178.79,300,3148.59,3,8.77,0.4385961979665097,False,True,False,True,False,False,False,False,False,False,False,True,0.5522686032517354,0,Medium Risk
45,9812.99,300,4557.34,6,1.2,0.4644191016193841,False,False,True,False,False,False,False,False,False,False,False,True,0.5941725302417716,1,Medium Risk
22,7645.54,300,1047.37,12,1.57,0.1369909777465031,False,False,True,True,False,False,False,False,True,False,False,False,0.6308120532489807,1,High Risk
51,74729.51,634,5000.0,12,3.85,0.0669079724997527,True,False,False,False,False,False,True,True,False,False,False,False,0.08875236063199736,0,Low Risk
42,77550.04,635,5000.0,12,6.19,0.0644744993039333,True,False,False,False,True,False,False,True,False,False,False,False,0.11204917250223151,0,Low Risk
30,52293.6,531,5000.0,9,5.49,0.0956139948291951,False,False,False,False,True,False,False,False,False,False,False,True,0.6161684253588375,0,High Risk
45,69853.57,675,5000.0,12,1.1,0.0715783030130027,False,False,False,False,False,False,True,False,False,True,False,False,0.06336039269329459,0,Low Risk
34,19078.92,305,2900.83,3,7.26,0.152043721552373,False,False,False,False,True,False,False,False,False,False,False,True,0.630695428746773,0,High Risk
25,13151.28,417,3560.37,9,1.94,0.2707242184791138,False,True,False,False,False,False,True,False,False,True,False,False,0.4801933104158164,0,Medium Risk
37,6677.08,300,2361.86,3,1.73,0.353726479239428,False,False,True,False,False,False,False,False,False,True,False,False,0.6187769845914215,0,High Risk
51,10094.27,300,2575.91,12,6.8,0.2551853675401985,False,False,True,False,False,False,False,True,False,False,False,False,0.669197939499373,0,High Risk
34,60041.84,586,5000.0,9,6.16,0.0832752627167988,True,False,False,False,True,False,False,False,False,False,False,False,0.13160251992505606,0,Low Risk
50,13395.05,330,5000.0,12,6.65,0.3732722162291294,False,True,False,False,False,True,False,False,False,False,True,False,0.6012599074928225,1,High Risk
45,89157.08,711,5000.0,3,5.24,0.0560807958268709,True,False,False,True,False,False,False,False,False,False,True,False,0.07321538997940205,0,Low Risk
19,6419.2,341,940.71,6,7.75,0.1465462986041874,False,False,True,True,False,False,False,False,False,True,False,False,0.5165672260173197,1,Medium Risk
23,5479.37,308,294.86,12,9.4,0.0538127558460188,False,True,False,False,True,False,False,False,False,True,False,False,0.5246782082555255,0,Medium Risk
33,10267.63,311,4610.65,6,8.13,0.4490471510952381,False,True,False,False,True,False,False,False,False,False,False,True,0.5189604218092807,0,Medium Risk
58,73175.04,669,5000.0,12,9.08,0.0683293101035544,True,False,False,False,False,False,False,False,True,False,False,False,0.10429270712873602,0,Low Risk
33,9023.63,313,4110.96,12,6.98,0.4555771901108534,False,False,True,True,False,False,False,True,False,False,False,False,0.5787073163221318,1,Medium Risk
28,20301.57,382,4295.04,3,7.51,0.2115619629417823,False,True,False,False,False,False,True,False,False,False,True,False,0.593466584869986,1,Medium Risk
54,5313.44,300,1110.99,3,8.26,0.2090905326869222,False,False,True,False,False,False,True,False,False,False,False,False,0.5769956460027206,0,Medium Risk
48,75711.67,716,5000.0,6,2.93,0.0660400173447501,False,False,False,False,True,False,False,False,False,False,True,False,0.05901695738283688,0,Low Risk
35,21607.85,422,5000.0,9,7.49,0.2313973856723367,False,True,False,False,True,False,False,False,False,True,False,False,0.5393840086014431,1,Medium Risk
29,19329.44,406,5000.0,12,3.25,0.2586727810014155,False,True,False,False,False,True,False,True,False,False,False,False,0.5733603380939243,0,Medium Risk
52,31670.09,428,5000.0,9,7.94,0.1578776694351042,True,False,False,False,True,False,False,True,False,False,False,False,0.5884500503758122,0,Medium Risk
33,5000.0,300,100.0,3,7.57,0.02,False,False,False,False,False,True,False,False,True,False,False,False,0.4958869770847508,1,Medium Risk
44,63169.69,624,5000.0,6,7.02,0.0791518843926573,False,False,False,False,False,False,True,False,False,False,True,False,0.05358755501174756,0,Low Risk
37,15093.22,308,5000.0,9,7.67,0.3312745722913997,False,True,False,False,True,False,False,False,False,False,False,True,0.5927648532145726,1,Medium Risk
49,34198.38,481,5000.0,6,4.15,0.1462057559451646,False,False,False,False,False,True,False,False,False,False,True,False,0.5576934239243043,1,Medium Risk
34,7066.16,308,2654.75,6,8.1,0.3756991067284069,False,True,False,False,False,False,True,False,False,False,False,True,0.5233334466379014,0,Medium Risk
35,36689.11,408,5000.0,9,4.7,0.1362802204795919,False,False,False,False,False,True,False,True,False,False,False,False,0.5990840162707955,0,Medium Risk
54,52606.9,499,5000.0,12,7.36,0.0950445663971836,False,False,False,True,False,False,False,False,False,False,False,True,0.6576829166976056,1,High Risk
46,68519.54,654,5000.0,6,4.61,0.072971885100221,False,False,False,False,False,False,False,False,False,False,False,True,0.0785164854305667,0,Low Risk
21,6780.64,344,3307.64,12,6.98,0.487806460747068,False,True,False,False,False,False,False,False,False,False,False,True,0.479066020433618,1,Medium Risk
25,23990.18,417,5000.0,3,8.43,0.2084186112817828,False,False,False,False,False,False,False,False,False,False,True,False,0.6121970626761822,0,High Risk
57,76467.75,632,5000.0,6,2.17,0.0653870422498373,False,False,False,False,False,True,False,False,True,False,False,False,0.07511216574090096,0,Low Risk
20,5179.4,300,2417.4,9,8.08,0.4667335984863112,False,True,False,False,False,False,False,False,False,True,False,False,0.5280797612954266,1,Medium Risk
30,16494.47,345,3892.39,3,1.91,0.2359815138043234,False,True,False,True,False,False,False,False,False,True,False,False,0.5474609910377642,0,Medium Risk
21,28439.11,389,5000.0,6,5.22,0.1758142220343745,False,False,False,False,False,True,False,False,False,False,False,True,0.6525903493052618,0,High Risk
35,103541.05,783,5000.0,9,5.57,0.048290026033153,True,False,False,False,False,False,True,False,False,True,False,False,0.07206883454245613,0,Low Risk
59,23299.53,300,1676.04,6,5.24,0.0719344982495355,False,True,False,False,True,False,False,True,False,False,False,False,0.4505067208591612,1,Medium Risk
42,94340.17,693,5000.0,3,5.59,0.0529996924957841,True,False,False,False,False,False,False,False,False,False,True,False,0.1270305747592898,0,Low Risk
29,7324.89,300,3536.45,12,8.68,0.4827990590984983,False,False,True,True,False,False,False,True,False,False,False,False,0.6098948515066016,1,High Risk
22,13756.54,389,5000.0,9,3.19,0.3634634871850043,False,False,True,False,True,False,False,False,False,False,False,False,0.5883992009908172,0,Medium Risk
49,47233.11,566,5000.0,6,6.49,0.1058579458350297,False,False,False,True,False,False,False,False,False,False,False,True,0.08811750401207044,0,Low Risk
27,14478.51,319,4438.21,6,8.35,0.3065377583743078,False,True,False,True,False,False,False,False,True,False,False,False,0.6222831770566604,0,High Risk
37,29166.84,405,5000.0,12,2.7,0.1714275526591156,False,False,False,False,True,False,False,False,False,True,False,False,0.56201860454974,1,Medium Risk
29,68498.01,618,5000.0,6,9.15,0.0729948213094073,True,False,False,False,True,False,False,False,False,False,False,False,0.09341559522642238,0,Low Risk
51,12640.77,300,3643.32,9,7.31,0.2882197840796091,False,True,False,False,False,True,False,False,False,True,False,False,0.6703813915227981,0,High Risk
30,12432.65,305,1379.3,6,2.94,0.1109417541714759,False,True,False,False,False,False,False,False,False,False,False,True,0.5797281378903031,0,Medium Risk
25,35367.18,391,5000.0,12,4.19,0.1413740083320185,False,False,False,False,False,True,False,False,False,False,False,False,0.6409585728248353,1,High Risk
44,16655.61,397,5000.0,12,4.38,0.3001991521175147,False,True,False,False,False,True,False,False,True,False,False,False,0.5871349793606568,0,Medium Risk
36,5495.79,300,2300.75,9,4.79,0.4186386306609241,False,False,True,False,False,True,False,False,False,False,True,False,0.6210918648394516,0,High Risk
32,5000.0,300,1374.18,12,4.4,0.274836,False,False,True,False,True,False,False,False,False,False,False,True,0.5931196617241848,1,Medium Risk
54,74115.51,690,5000.0,6,6.15,0.067462262622223,False,False,False,False,False,False,True,False,False,False,False,True,0.06633480510421547,0,Low Risk
55,18874.73,379,1099.12,6,1.37,0.0582323561714525,False,True,False,False,False,False,False,False,False,False,False,False,0.4412058256027904,0,Medium Risk
24,8916.2,300,2081.7,3,7.07,0.2334739014378322,False,False,True,False,False,False,False,False,True,False,False,False,0.6084755251799071,1,High Risk
52,14427.32,312,5000.0,3,5.97,0.346564711949274,False,True,False,False,True,False,False,False,True,False,False,False,0.5783052076305704,0,Medium Risk
36,36439.18,474,5000.0,3,5.18,0.1372149428170447,True,False,False,False,False,False,True,False,False,True,False,False,0.5417723391481621,1,Medium Risk
58,40755.36,490,5000.0,6,6.16,0.1226832495161372,True,False,False,False,True,False,False,False,False,True,False,False,0.5449114272333585,0,Medium Risk
22,8986.51,303,4260.59,9,2.02,0.4741095263901114,False,False,True,False,False,False,True,False,False,False,False,True,0.5901008554717376,0,Medium Risk
51,18527.66,304,100.0,9,5.47,0.0053973356592251,False,True,False,False,False,True,False,False,False,False,True,False,0.5878677062079897,0,Medium Risk
31,8885.38,378,799.57,9,5.52,0.0899871474264466,False,False,True,False,False,False,False,False,False,True,False,False,0.5283617126344045,0,Medium Risk
44,56950.6,589,5000.0,6,3.02,0.087795387581518,True,False,False,False,False,False,True,False,True,False,False,False,0.11096319116370904,0,Low Risk
55,20532.09,350,3637.89,9,4.46,0.1771806961687777,False,True,False,True,False,False,False,False,False,False,False,False,0.566816983837334,1,Medium Risk
49,43530.19,546,5000.0,9,9.91,0.1148628113040627,False,False,False,False,False,False,True,False,True,False,False,False,0.48893139912456623,1,Medium Risk
51,30816.95,423,5000.0,12,4.95,0.1622483730544392,False,False,False,False,True,False,False,False,False,False,True,False,0.5807387608957161,0,Medium Risk
25,15213.25,330,5000.0,9,8.63,0.3286608712799698,False,True,False,False,False,False,True,False,False,False,True,False,0.5866577178306663,0,Medium Risk
50,47937.78,519,5000.0,3,4.95,0.1043018679630137,False,False,False,False,False,False,True,False,True,False,False,False,0.5419001548472346,1,Medium Risk
51,8685.72,324,3530.41,3,9.39,0.4064614102227564,False,False,True,False,False,False,False,False,False,False,False,True,0.5738922204633965,1,Medium Risk
52,73413.49,715,5000.0,3,2.61,0.0681073737265453,False,False,False,False,True,False,False,False,False,False,False,True,0.06071490598883915,0,Low Risk
30,25806.12,338,5000.0,3,7.4,0.1937524897194929,False,True,False,False,False,False,True,False,True,False,False,False,0.6235699615642564,1,High Risk
58,41341.19,529,5000.0,3,3.53,0.1209447526788658,False,False,False,False,True,False,False,False,True,False,False,False,0.6308387258210205,0,High Risk
58,21194.87,382,2848.79,12,1.04,0.134409411333969,False,False,False,False,False,False,False,True,False,False,False,False,0.471283422693986,0,Medium Risk
51,9018.7,400,1431.6,3,2.47,0.1587368467739252,False,False,True,False,True,False,False,False,False,True,False,False,0.5200636005869869,0,Medium Risk
52,14153.96,307,3640.32,9,2.34,0.2571944530011389,False,False,True,False,False,False,False,False,False,False,True,False,0.6167257158216287,0,High Risk
23,34681.16,420,5000.0,3,4.24,0.1441704948738738,False,False,False,True,False,False,False,False,False,False,True,False,0.5769960020301975,0,Medium Risk
48,17793.65,351,2142.45,9,6.37,0.1204053131313698,False,False,True,False,False,False,True,False,False,False,False,True,0.5154960190362661,0,Medium Risk
55,14021.04,300,3211.16,9,4.94,0.2290243805024448,False,False,True,False,False,False,False,True,False,False,False,False,0.7035017082018409,1,High Risk
58,86146.2,747,5000.0,6,7.38,0.0580408654125196,True,False,False,False,False,True,False,False,False,True,False,False,0.08076244979871222,0,Low Risk
38,58242.65,598,5000.0,6,7.59,0.0858477421614572,False,False,False,False,False,False,True,False,True,False,False,False,0.12322076631602034,0,Low Risk
34,18279.78,384,5000.0,3,4.82,0.273526267821604,False,True,False,False,False,False,False,False,False,False,True,False,0.5828617869398149,0,Medium Risk
28,48660.35,520,5000.0,9,5.26,0.1027530628119197,False,False,False,True,False,False,False,False,False,True,False,False,0.5429933848313947,0,Medium Risk
31,11695.79,364,5000.0,9,7.82,0.4275042558048665,False,True,False,False,False,False,False,True,False,False,False,False,0.5701130408212834,0,Medium Risk
57,67707.2,575,5000.0,6,6.1,0.07384738993785,True,False,False,False,False,False,True,False,True,False,False,False,0.19932842864845324,0,Low Risk
46,58546.78,496,5000.0,9,5.67,0.0854017932326935,False,False,False,False,True,False,False,False,False,True,False,False,0.5364453909922869,1,Medium Risk
20,10791.83,300,3901.74,3,1.72,0.3615457248677935,False,True,False,True,False,False,False,False,True,False,False,False,0.5817751476194344,1,Medium Risk
21,10850.31,376,3230.85,12,4.09,0.2977656859573597,False,True,False,True,False,False,False,False,False,False,True,False,0.5673099428252741,1,Medium Risk
